16386,0.4438927159331075,0.5283119951021855
3,0.7526146907727376,0.7186983813919385
16388,1.6555541451730615,1.1459336577523058
6,0.24463734205364657,0.514543742805068
7,0.9138327627183158,0.692654006531793
16392,2.2446493980193205,1.4187560519098046
16393,1.1871775909451172,0.8988946465064039
16394,1.3664032921759008,0.860127893790676
11,0.5718036509927601,0.6891214946070807
16396,0.4344717059682541,0.5095035517163782
16398,0.7038991942847358,0.545761317901955
15,0.2955525784502659,0.510607109665906
16,0.8008367798969377,0.7204974602454318
17,1.0714417415456519,0.7283098363061975
18,0.6499598422731243,0.80045762376614
19,0.42736047562077034,0.5594286746920558
20,1.014277905730927,0.9926067564772303
22,1.6105539665562292,0.9340631301909228
23,1.0819734987615797,0.826512710694966
24,2.738392384857241,1.3191679064304547
25,0.44809938673695016,0.5257769601973397
26,0.8316673035962664,0.5486474403646472
19119,1.2123212542492303,1.0638965504928268
31,0.7680912175765859,0.5847212096592631
33,0.3700191778478939,1.032807005531742
34,0.5361489013076941,0.6022025316721492
35,1.8822317980566234,1.093363282935076
16420,0.6945151813329032,0.5462581973743845
16421,0.2547423943177265,0.48534006004928043
16422,0.614622265121639,0.6757858578046909
16423,0.3191638237062642,0.4006517977992843
40,1.3568424641152803,1.0993623265169512
16426,0.5087234013222536,0.6712118354738407
16429,0.5956831109352942,0.592017566693764
46,0.4925172504298159,0.6313100710381458
47,0.6454739882814183,0.866287740321521
48,0.7931425418239351,0.7753998534163407
16433,0.787292175707837,0.7990519649541051
50,0.7794802259698844,0.5593420234945764
16435,4.124626619678219,2.03091767919781
16436,0.3313830768288409,0.6790793752867764
16437,0.6071073033825566,0.5565512790292381
19642,0.9840442685981795,1.0329132808013195
56,0.8910911609946172,0.5720105821481325
57,0.5553487621899528,0.694073845430291
58,0.4939997356868182,0.5100773051152103
16443,0.4452979712628033,0.5426308698186229
60,0.425731414586534,0.5749142618963783
61,0.46650072949341637,0.4882259169555157
62,0.6150337707763381,0.8059499445160917
16447,0.9085809434873775,1.0017828237217683
64,0.31634255122658483,0.9418516694332166
65,0.7963601008328217,0.8165444759986391
16450,0.5902388024601569,0.7909908797514986
67,0.35206339985959806,0.5597500964396587
68,1.3508992433635276,1.0839706586879563
16453,-1,-1
16455,-1,-1
19097,1.1608190565077245,0.9846410757093778
73,0.5606198128138347,0.6189292440655443
74,3.9111217972637196,1.9776556316163134
16459,1.1027822270118381,1.087138075308025
76,0.049212508651329916,0.22743815910088475
77,0.9461661863271955,0.7353488796474588
80,0.1788438029144867,1.3709294093261841
82,1.5382854054218025,0.8675663808096082
16467,0.21020746745905547,0.29200099222067916
18113,2.055608232593885,1.0228024363484594
16469,0.4550807943414211,0.5211525913164474
86,0.40257442072802274,0.5347888858868847
87,0.9378443400231811,0.617147311801288
88,0.0,0.036199972718231804
89,0.9389140580095755,0.7359641708877487
20273,0.21989702703127645,0.461492972229652
16399,0.8161609585070809,0.6050257832588481
16476,0.0,0.8082094011115762
94,1.1948130341672716,0.8124660728980132
95,-1,-1
97,0.3753428422696584,0.7357898783721922
98,0.04931635524267194,0.5158713618567544
16484,0.4029320875054034,0.6654742011157111
101,0.7001729233644828,0.9159355925848942
16486,2.380840359721362,1.20331278867556
103,0.20655331458292236,0.8601022548960664
16489,0.5414409947781494,0.7563698173754007
106,0.7671701095206913,0.7272636891562753
107,2.075166556427394,1.0144578871486871
108,0.672201646241442,0.6125602686648729
16493,0.0,1.1940536081564634
16494,0.6404488343962802,0.5118264645230768
111,2.3172822277547014,1.1355111931687776
16496,0.3639049951688075,0.5559396864056867
115,0.380357710141584,0.3889887730095803
116,0.8126608539102592,0.7415081939102578
16501,0.38710347865578065,0.6585189361264457
118,0.5102348996224425,0.5976570065475859
119,0.9919764950478043,1.2020978101891884
16505,1.7737236853041025,1.240127611432821
122,1.2587088760360619,0.8670200518420492
